same_srv_rate,src_bytes,dst_host_diff_srv_rate,protocol_type,class
0.5,0,1.0,1,15
0.06,0,0.07,1,9
1.0,105,0.01,2,11
1.0,147,0.66,2,11
1.0,280,0.0,1,11
0.35,0,0.02,1,9
1.0,210,0.0,1,11
0.0,0,1.0,1,17
1.0,44,0.0,2,11
1.0,219,0.0,1,11
0.07,0,0.08,1,9
1.0,18,0.0,0,5
0.05,0,0.06,1,9
1.0,230,0.0,1,11
1.0,8,0.0,0,10
1.0,10608,0.1,1,11
0.08,0,0.07,1,9
1.0,334,0.0,1,11
1.0,229,0.0,1,11
0.18,0,0.06,1,9
1.0,46,0.01,2,11
1.0,235,0.0,1,11
1.0,2293136,1.0,1,11
1.0,9198,0.17,1,11
1.0,227,0.0,1,11
1.0,1032,0.02,0,18
1.0,46,0.0,2,11
0.02,0,0.08,1,9
1.0,336,0.0,1,11
0.01,0,0.3,1,17
1.0,211,0.0,1,11
1.0,270,0.0,1,11
1.0,227,0.0,1,11
1.0,8,0.0,0,5
0.03,0,0.08,1,9
1.0,346,0.0,1,11
1.0,1032,0.17,0,18
1.0,46,0.01,2,11
1.0,279,0.0,1,11
1.0,258,0.01,1,11
1.0,229,0.0,1,11
1.0,1679,0.08,1,11
0.99,45,0.01,2,11
0.38,0,0.02,1,9
1.0,8,0.0,0,5
1.0,45,0.01,2,11
1.0,0,0.0,1,11
0.04,0,0.07,1,9
1.0,303,0.0,1,11
1.0,245,0.0,1,11
1.0,2664,0.01,1,11
0.02,0,0.07,1,9
0.16,0,0.07,1,9
0.1,0,0.08,1,9
1.0,778,0.18,1,11
1.0,192,0.0,1,11
0.09,0,0.08,1,9
0.21,0,0.04,1,9
1.0,206,0.0,1,11
1.0,280,0.0,1,11
1.0,832,0.0,1,21
1.0,346,0.0,1,11
1.0,239,0.0,1,11
1.0,291,0.0,1,11
0.15,0,0.05,1,9
0.14,0,0.17,1,17
1.0,980,0.08,1,11
1.0,59,0.02,1,11
0.07,0,0.07,1,9
0.06,0,0.05,1,9
1.0,95,0.02,1,11
0.0,0,0.06,1,9
1.0,0,1.0,1,5
1.0,292,0.0,1,11
1.0,1376,0.01,1,11
0.17,0,0.05,1,9
0.09,0,0.07,1,9
1.0,864,0.04,1,11
1.0,0,0.43,1,11
0.09,0,0.08,1,9
0.0,0,0.97,1,17
1.0,42,0.0,2,11
1.0,192,0.0,1,11
1.0,107,0.04,1,11
0.07,0,0.18,1,9
0.14,105,0.03,2,11
0.5,1,0.25,2,17
1.0,0,0.04,1,9
1.0,15722,0.03,1,11
1.0,147,0.49,2,11
0.32,0,0.02,1,9
0.02,0,0.07,1,9
1.0,310,0.0,1,11
1.0,46,0.01,2,11
1.0,1722,0.08,1,11
1.0,312,0.0,1,11
1.0,312,0.0,1,11
1.0,1032,0.02,0,18
0.1,0,0.07,1,9
0.12,0,0.07,1,9
0.12,0,0.07,1,9
1.0,286,0.0,1,11
0.04,0,0.08,1,9
1.0,8,0.03,1,11
0.02,0,0.07,1,9
1.0,44,0.01,2,11
1.0,8,0.0,0,5
1.0,0,0.02,1,9
1.0,1717,0.04,1,11
0.11,61298,0.12,1,11
1.0,201,0.0,1,11
1.0,44,0.01,2,11
1.0,334,0.13,1,21
1.0,1032,0.02,0,18
0.07,0,0.07,1,9
1.0,323,0.0,1,11
1.0,1220,0.06,1,11
0.11,0,0.08,1,9
0.15,0,0.06,1,9
0.09,0,0.07,1,9
0.11,30,0.01,0,11
0.33,147,0.51,2,11
1.0,520,0.0,0,18
0.06,0,0.07,1,9
1.0,1032,0.05,0,18
1.0,1231,0.02,1,21
0.0,0,1.0,1,17
0.01,0,0.07,1,9
0.03,0,0.08,1,9
1.0,607,0.0,1,11
1.0,292,0.0,1,11
1.0,205,0.0,1,11
0.09,0,0.08,1,9
0.19,0,0.05,1,9
1.0,91,0.05,1,11
1.0,278,0.0,1,11
1.0,27,0.01,2,11
1.0,300,0.0,1,11
1.0,224,0.0,1,11
1.0,8,0.0,0,5
0.07,0,0.09,1,9
1.0,211,0.0,1,11
1.0,54540,0.0,1,0
1.0,8,0.0,0,5
0.0,0,1.0,1,17
1.0,344,0.0,1,11
1.0,364,0.0,1,11
1.0,8,0.0,0,5
1.0,354,0.0,1,11
1.0,319,0.0,1,11
1.0,6,0.18,1,11
1.0,302,0.0,1,11
1.0,309,0.0,1,11
0.1,0,0.07,1,9
1.0,208,0.0,1,11
0.5,0,0.4,1,15
1.0,9,0.03,1,11
1.0,43,0.01,2,11
1.0,1,0.82,1,15
1.0,8,0.0,0,5
0.06,0,0.07,1,9
0.01,0,0.07,1,9
1.0,300,0.0,1,11
1.0,6,0.02,1,11
0.04,78,0.01,0,11
1.0,1032,0.02,0,18
1.0,213,0.0,1,11
1.0,0,0.69,1,15
1.0,217,0.0,1,11
0.1,0,0.06,1,9
1.0,607,0.03,1,11
1.0,254,0.0,1,11
1.0,43,0.0,2,11
0.04,0,0.07,1,9
1.0,667,0.13,1,11
0.03,0,0.05,1,9
1.0,339,0.0,1,11
0.06,0,0.07,1,9
1.0,30,0.01,2,11
1.0,207,0.0,1,11
0.01,0,0.05,1,9
0.06,0,0.08,1,9
1.0,212,0.07,1,11
0.05,0,0.05,1,9
1.0,30,0.01,0,11
0.05,0,0.07,1,9
1.0,42,0.01,2,11
1.0,224,0.0,1,11
1.0,44,0.0,2,11
0.27,0,0.03,1,9
0.1,0,0.07,1,9
1.0,315,0.0,1,11
0.01,0,0.06,1,9
0.08,0,0.05,1,9
1.0,328,0.0,1,11
1.0,45,0.01,2,11
1.0,1,0.68,1,15
1.0,293,0.0,1,11
1.0,998,0.03,1,11
1.0,187,0.0,1,11
1.0,1885,0.04,1,11
0.05,0,0.18,1,9
1.0,267,0.0,1,11
1.0,216,0.0,1,11
1.0,208,0.0,1,11
0.07,0,0.07,1,9
0.06,0,0.06,1,9
1.0,248,0.0,1,11
0.04,0,0.07,1,9
0.05,0,0.06,1,9
1.0,0,0.2,1,15
0.05,0,0.06,1,9
1.0,236,0.0,1,11
1.0,306,0.02,1,11
1.0,226,0.0,1,11
1.0,1032,0.03,0,18
1.0,0,0.0,1,11
0.03,0,0.07,1,9
1.0,222,0.0,1,11
1.0,845,0.01,1,11
0.11,0,0.05,1,9
0.33,0,0.02,1,9
1.0,207,0.0,1,11
1.0,307,0.0,1,11
1.0,999,0.02,1,11
0.11,0,0.07,1,9
1.0,670,0.13,1,11
1.0,189,0.0,1,11
0.01,0,0.07,1,9
0.09,0,0.07,1,9
0.01,0,0.07,1,9
1.0,388,0.0,1,11
0.06,0,0.08,1,9
1.0,227,0.0,1,11
0.05,0,0.05,1,9
0.07,0,0.05,1,9
0.04,0,0.07,1,9
0.11,0,0.07,1,9
0.01,0,0.07,1,9
0.06,0,0.07,1,9
1.0,317,0.0,1,11
0.07,0,0.05,1,9
0.08,0,0.07,1,9
1.0,247,0.0,1,11
0.02,0,0.07,1,9
0.04,0,0.07,1,9
0.04,1,0.65,2,17
0.14,0,0.05,1,9
1.0,18,0.0,0,5
1.0,193,0.0,1,11
1.0,212,0.0,1,11
0.13,0,0.06,1,9
1.0,198,0.0,1,11
0.0,0,1.0,1,17
0.01,0,0.08,1,9
1.0,105,0.01,2,11
0.17,0,0.07,1,9
0.67,182,0.01,0,11
0.08,0,0.07,1,9
1.0,0,0.0,1,11
1.0,2848,0.5,1,11
1.0,334,0.25,1,21
0.08,0,0.07,1,9
0.02,0,0.07,1,9
1.0,208,0.0,1,11
1.0,203,0.0,1,11
1.0,43,0.02,2,11
0.08,0,0.07,1,9
1.0,321,0.0,1,11
0.14,0,0.07,1,9
1.0,1032,0.04,0,18
1.0,234,0.0,1,11
0.17,0,0.08,1,9
0.04,59,0.08,1,11
1.0,846,0.06,1,11
0.36,0,0.02,1,9
1.0,243,0.0,1,11
0.15,0,0.06,1,9
0.04,0,0.12,1,15
1.0,283,0.0,1,11
1.0,146,0.6,2,11
1.0,28,0.01,2,20
1.0,315,0.0,1,11
0.08,0,0.06,1,9
1.0,1062,0.43,1,11
1.0,233,0.01,1,11
0.14,0,0.06,1,9
1.0,0,0.72,1,15
1.0,1,0.68,1,15
1.0,146,0.68,2,11
0.12,0,0.06,1,9
1.0,0,1.0,1,5
1.0,218,0.0,1,11
0.17,0,0.07,1,9
1.0,0,0.0,1,11
1.0,291,0.0,1,11
1.0,0,0.0,1,11
0.15,0,0.05,1,9
1.0,334,0.0,1,21
1.0,92,1.0,1,11
1.0,218,0.0,1,11
1.0,0,0.59,1,15
0.17,0,0.08,1,9
1.0,229,0.0,1,11
1.0,1487,0.02,1,11
0.01,0,0.05,1,9
1.0,42,0.01,2,11
0.01,0,0.07,1,9
0.49,1,0.27,2,17
1.0,197,0.0,1,11
1.0,322,0.0,1,11
0.07,0,0.05,1,9
0.5,3366,0.05,1,11
1.0,8737,0.02,1,11
0.5,44,0.02,2,11
1.0,33,0.25,2,11
0.1,0,0.05,1,9
1.0,202,0.01,1,11
0.04,0,0.09,1,9
0.01,0,0.09,1,9
1.0,204,0.0,1,11
1.0,549,0.02,1,11
0.99,44,0.01,2,11
1.0,702,0.06,1,11
1.0,207,0.0,1,11
1.0,45,0.01,2,11
1.0,8,0.0,0,5
0.05,0,0.07,1,9
1.0,234,0.0,1,11
1.0,248,0.0,1,11
1.0,1431,0.03,1,11
1.0,0,0.0,1,11
1.0,8,0.0,0,5
1.0,139,0.0,1,11
0.09,0,0.07,1,9
1.0,219,0.0,1,11
0.1,0,0.06,1,9
1.0,270,0.0,1,11
0.01,0,0.08,1,9
1.0,724,0.04,1,11
1.0,8,0.0,0,10
1.0,8,0.0,0,5
0.09,0,0.08,1,9
0.05,0,0.09,1,9
1.0,299,0.0,1,11
1.0,204,0.0,1,11
0.19,1,0.06,2,17
1.0,9,0.03,1,11
1.0,200,0.0,1,11
1.0,159,0.0,1,11
1.0,520,0.0,0,18
0.09,0,0.07,1,9
1.0,1032,0.01,0,18
0.09,0,0.05,1,9
1.0,354,0.0,1,11
1.0,302,0.02,1,11
1.0,1138,0.08,1,11
1.0,309,0.0,1,11
1.0,219,0.0,1,11
1.0,288,0.0,1,11
0.1,0,0.05,1,9
1.0,233,0.0,1,11
1.0,203,0.0,1,11
1.0,248,0.0,1,11
0.19,0,0.04,1,9
0.03,0,0.08,1,9
1.0,44,0.01,2,11
1.0,327,0.0,1,11
1.0,8,0.0,0,5
1.0,8,0.0,0,10
0.03,0,0.07,1,9
0.01,0,0.06,1,9
1.0,46,0.0,2,11
1.0,351,0.0,1,11
0.05,0,0.06,1,9
0.5,0,0.49,1,15
1.0,0,1.0,1,15
0.07,0,0.07,1,9
0.17,0,0.05,1,9
1.0,216,0.0,1,11
1.0,146,0.54,2,11
1.0,331,0.0,1,11
0.05,0,0.07,1,9
1.0,232,0.0,1,11
1.0,0,0.0,1,11
0.09,0,0.06,1,9
1.0,3909,0.05,1,11
0.08,0,0.05,1,9
1.0,186,0.0,1,11
1.0,303,0.0,1,11
1.0,18,0.0,0,5
0.03,0,0.07,1,9
1.0,290,0.0,1,11
1.0,334,0.0,1,11
1.0,8,0.0,0,5
0.02,0,0.39,1,17
0.01,0,0.07,1,9
1.0,801,0.2,1,11
1.0,44,0.01,2,11
1.0,43,0.01,2,11
1.0,8,0.0,0,10
1.0,222,0.0,1,11
1.0,44,0.01,2,11
0.1,0,0.09,1,9
1.0,0,0.51,1,15
1.0,42,0.0,2,11
1.0,183,0.0,1,11
0.02,0,0.07,1,9
0.0,0,1.0,1,17
0.09,0,0.07,1,9
0.33,145,0.6,2,11
1.0,295,0.0,1,11
0.35,0,0.07,1,9
0.01,0,0.23,1,15
1.0,1,0.14,2,17
1.0,295,0.0,1,11
1.0,28,0.35,2,20
0.32,0,0.02,1,9
1.0,221,0.0,1,11
1.0,687,0.0,1,11
1.0,1032,0.02,0,18
0.39,0,0.08,1,9
1.0,1032,0.03,0,18
1.0,218,0.0,1,11
0.08,0,0.05,1,9
1.0,326,0.0,1,11
1.0,110,0.04,2,11
0.25,146,0.52,2,11
0.08,0,0.07,1,9
1.0,296,0.0,1,11
1.0,286,0.0,1,11
1.0,6601,0.02,1,11
0.01,0,0.8,1,17
1.0,306,0.04,1,11
1.0,262,0.0,1,11
0.15,0,0.07,1,9
1.0,45,0.01,2,11
0.02,0,0.06,1,9
0.02,0,0.09,1,9
0.16,0,0.08,1,9
1.0,306,0.0,1,11
1.0,289,0.0,1,11
1.0,352,0.0,1,11
1.0,1080,0.05,1,11
0.37,0,0.06,1,9
1.0,236,0.0,1,11
1.0,8,0.0,0,5
1.0,297,0.0,1,11
0.14,0,0.05,1,9
0.07,0,0.07,1,9
1.0,105,0.0,2,11
1.0,0,0.0,1,11
0.5,567,0.07,1,11
0.0,0,0.97,1,17
1.0,46,0.0,2,11
0.04,0,0.05,1,9
1.0,167,0.0,1,11
1.0,175337,0.18,1,11
0.08,0,0.07,1,9
0.21,0,0.02,1,9
0.13,0,0.06,1,9
0.08,0,0.07,1,9
1.0,275,0.0,1,11
1.0,0,0.0,1,11
1.0,294,0.0,1,11
0.08,0,0.06,1,9
1.0,168,0.0,1,11
1.0,239,0.0,1,11
1.0,965,0.12,1,11
0.15,1,0.15,2,17
0.01,0,0.07,1,9
1.0,192,0.0,1,11
0.07,0,0.07,1,9
0.07,0,0.06,1,9
1.0,319,0.0,1,11
1.0,19,0.25,1,11
1.0,30,0.0,0,11
0.09,0,0.04,1,9
1.0,0,0.05,1,11
1.0,383,0.1,1,11
0.4,147,0.85,2,11
1.0,45,0.01,2,11
1.0,0,0.0,1,11
1.0,146,0.47,2,11
1.0,1262,0.02,1,11
1.0,207,0.0,1,11
1.0,520,0.0,0,18
1.0,0,0.0,1,11
1.0,1,0.63,1,15
1.0,186,0.03,1,11
1.0,229,0.0,1,11
1.0,126,0.0,1,3
0.06,0,0.07,1,9
1.0,6062,0.03,1,11
0.07,0,0.07,1,9
0.06,0,0.05,1,9
0.16,0,0.06,1,9
1.0,54540,0.0,1,0
0.17,0,0.05,1,9
1.0,327,0.0,1,11
0.02,0,0.07,1,9
0.99,44,0.01,2,11
1.0,46,0.01,2,11
0.01,0,0.47,1,17
1.0,44,0.01,2,11
1.0,0,0.0,1,11
1.0,1501,0.03,1,11
0.02,0,0.07,1,9
0.02,0,0.07,1,9
0.09,0,0.05,1,9
1.0,8,0.0,0,5
0.24,0,0.04,1,9
0.02,0,0.06,1,9
1.0,221,0.0,1,11
1.0,1948,0.46,1,11
1.0,301,0.0,1,11
1.0,209,0.0,1,11
0.05,0,0.06,1,9
1.0,43,0.0,2,11
1.0,162,0.0,1,11
0.02,0,0.08,1,9
0.0,0,0.08,1,9
0.2,78,0.01,0,11
0.12,105,0.01,2,11
1.0,177,0.0,1,11
1.0,338,0.0,1,11
0.01,0,0.08,1,9
0.5,0,0.56,1,15
0.06,0,0.07,1,9
0.16,0,0.05,1,9
0.01,0,0.07,1,9
1.0,142,0.0,1,11
1.0,1239,0.01,1,11
0.04,0,0.07,1,9
0.09,0,0.05,1,9
0.99,43,0.01,2,11
1.0,1151,0.02,1,11
1.0,241,0.0,1,11
1.0,239,0.0,1,11
0.05,0,0.1,1,9
0.01,0,0.08,1,9
1.0,230,0.02,1,11
1.0,283,0.0,1,11
0.33,146,0.55,2,11
1.0,3692,0.09,1,11
0.01,0,0.08,1,9
0.24,0,0.02,1,9
0.05,0,0.07,1,9
0.99,44,0.02,2,11
0.15,0,0.11,1,9
1.0,339,0.0,1,11
0.01,0,0.06,1,9
1.0,304,0.0,1,11
1.0,8,0.0,0,5
0.99,44,0.02,2,11
1.0,245,0.0,1,11
1.0,231,0.0,1,11
1.0,163,0.0,1,11
1.0,35,0.02,2,11
1.0,226,0.0,1,11
0.75,1,0.05,2,17
1.0,234,0.0,1,11
1.0,253,0.0,1,11
0.04,0,0.09,1,9
0.07,0,0.07,1,9
0.04,0,0.07,1,9
1.0,254,0.0,1,11
0.05,0,0.07,1,9
1.0,232,0.0,1,11
0.01,0,0.08,1,9
1.0,322,0.0,1,11
1.0,169,0.0,1,11
1.0,0,1.0,1,15
1.0,275,0.0,1,11
1.0,250,0.0,1,11
1.0,520,0.0,0,18
1.0,264,0.0,1,11
0.14,0,0.07,1,9
1.0,166,0.0,1,11
0.12,768,0.09,1,11
1.0,235,0.0,1,11
1.0,306,0.0,1,11
0.01,0,0.07,1,9
1.0,0,0.03,1,9
0.08,0,0.07,1,9
1.0,229,0.0,1,11
1.0,245,0.04,1,11
1.0,229,0.0,1,11
1.0,105,0.01,2,11
1.0,332,0.0,1,11
0.04,0,0.05,1,9
1.0,30,0.64,2,11
1.0,147,0.69,2,11
0.03,0,0.07,1,9
0.06,0,0.07,1,9
1.0,247,0.0,1,11
0.13,0,0.06,1,9
1.0,1480,0.0,0,14
0.21,0,0.02,1,9
1.0,43,0.0,2,11
1.0,288,0.0,1,11
1.0,44,0.01,2,11
1.0,105,0.01,2,11
1.0,331,0.0,1,11
1.0,0,0.0,1,11
0.04,0,0.06,1,9
0.31,0,0.08,1,9
0.17,0,0.05,1,9
1.0,318,0.0,1,11
0.02,0,0.07,1,9
0.08,0,0.05,1,9
0.05,0,0.07,1,9
1.0,292,0.0,1,11
0.13,0,0.07,1,9
1.0,1408,0.05,1,11
1.0,8,0.0,0,5
1.0,260,0.0,1,11
1.0,286,0.0,1,11
0.25,44,0.02,2,11
1.0,1370,0.02,1,11
1.0,0,1.0,1,5
0.06,0,0.05,1,9
1.0,217,0.0,1,11
1.0,787,0.02,1,11
1.0,298,0.0,1,11
0.02,0,0.07,1,9
1.0,8,0.0,0,10
1.0,14305,0.02,1,11
0.13,0,0.08,1,9
0.0,0,1.0,1,17
1.0,0,0.69,1,10
1.0,158,0.0,1,11
0.04,0,0.07,1,9
1.0,219,0.0,1,11
0.05,0,0.07,1,9
0.03,0,0.06,1,9
1.0,91,0.02,2,11
0.06,0,0.07,1,9
1.0,208,0.0,1,11
1.0,316,0.0,1,11
1.0,807,0.04,1,11
0.07,0,0.07,1,9
1.0,1808,0.03,1,11
1.0,8,0.0,0,5
0.12,0,0.06,1,9
0.07,0,0.07,1,9
1.0,215,0.0,1,11
1.0,929,0.04,1,11
0.5,1313,0.05,1,11
0.04,0,0.09,1,9
1.0,1565,0.03,1,11
1.0,8,0.0,0,10
1.0,30,0.0,0,11
1.0,400,0.0,1,11
0.12,0,0.06,1,9
1.0,240,0.0,1,11
1.0,222,0.0,1,11
1.0,1841,0.0,1,11
0.04,0,0.07,1,9
0.08,0,0.05,1,9
0.99,45,0.02,2,11
1.0,255,0.01,1,11
1.0,230,0.01,1,11
0.13,0,0.06,1,9
1.0,147,0.85,2,11
0.07,0,0.07,1,9
0.0,0,0.06,1,9
0.01,0,0.43,1,17
1.0,6,0.04,1,11
1.0,64,0.05,0,11
0.02,0,0.07,1,9
0.07,0,0.07,1,9
1.0,237,0.0,1,11
0.47,0,0.09,1,9
0.02,0,0.07,1,9
1.0,675,0.08,1,11
0.02,0,0.08,1,9
0.03,0,0.06,1,9
0.5,181,0.01,0,11
1.0,0,0.0,1,11
1.0,638,0.02,1,11
0.06,0,0.07,1,9
0.04,0,0.07,1,9
0.09,0,0.07,1,9
1.0,1603,0.01,1,11
1.0,46,0.0,2,11
1.0,288,0.0,1,11
0.13,0,0.06,1,9
1.0,30,0.01,0,11
0.04,0,0.06,1,9
0.01,0,0.09,1,9
1.0,192,0.0,1,11
0.99,46,0.01,2,11
0.08,0,0.08,1,9
1.0,0,0.0,1,11
1.0,372,0.0,1,11
1.0,520,0.0,0,18
1.0,224,0.0,1,11
1.0,284,0.0,1,11
0.99,28,0.01,2,20
1.0,327,0.0,1,11
0.02,0,0.06,1,9
0.04,0,0.07,1,9
1.0,2191,0.03,1,11
0.05,0,0.07,1,9
0.08,0,0.06,1,9
1.0,2704,0.02,1,11
0.04,0,0.05,1,9
1.0,167,0.0,1,11
0.04,0,0.07,1,9
1.0,256,0.0,1,11
0.99,45,0.01,2,11
1.0,214,0.0,1,11
0.0,0,1.0,1,17
0.45,1,0.22,2,17
0.02,0,0.05,1,9
1.0,235,0.0,1,11
0.15,0,0.08,1,9
1.0,1231,0.03,1,11
1.0,198,0.0,1,11
1.0,215,0.0,1,11
1.0,1199,0.08,1,11
1.0,28,0.58,2,20
1.0,0,0.58,1,15
1.0,8,0.0,0,10
1.0,222,0.0,1,11
1.0,1066,0.01,1,11
1.0,1480,0.04,0,14
1.0,8,0.0,0,5
1.0,222,0.0,1,11
1.0,0,0.0,1,11
1.0,0,0.0,1,11
1.0,44,0.01,2,11
1.0,294,0.0,1,11
1.0,458,0.0,1,11
0.03,1,0.18,2,17
0.05,0,0.05,1,9
0.24,0,0.03,1,9
1.0,0,0.0,1,11
1.0,0,0.9,1,10
0.02,0,0.08,1,9
0.07,0,0.07,1,9
0.06,0,0.05,1,9
1.0,203,0.0,1,11
1.0,46,0.0,2,11
1.0,245,0.0,1,11
0.14,0,0.11,1,17
0.08,0,0.08,1,9
0.08,0,0.08,1,9
1.0,326,0.0,1,11
1.0,298,0.0,1,11
1.0,299,0.0,1,11
0.17,0,0.05,1,9
0.05,0,0.08,1,9
1.0,44,0.01,2,11
0.2,0,0.15,1,17
1.0,45,0.01,2,11
1.0,2056,0.07,1,11
1.0,1,0.73,1,15
1.0,307,0.0,1,11
0.11,0,0.07,1,9
1.0,947,0.01,1,11
1.0,1052,0.02,1,11
1.0,224,0.0,1,11
1.0,1,0.62,1,15
0.07,0,0.06,1,9
0.12,0,0.06,1,9
0.0,0,1.0,1,17
1.0,315,0.0,1,11
0.14,0,0.08,1,9
0.07,5840,0.19,1,11
1.0,8,0.0,0,10
1.0,245,0.0,1,11
0.03,0,0.06,1,9
1.0,43,0.0,2,11
1.0,303,0.0,1,11
1.0,292,0.0,1,11
1.0,8,0.0,0,10
1.0,1,0.5,1,15
1.0,44,0.01,2,11
0.05,0,0.07,1,9
0.3,0,0.02,1,9
0.5,9,0.05,1,11
0.07,0,0.06,1,9
0.03,0,0.08,1,9
1.0,337,0.0,1,11
1.0,828,0.05,1,11
1.0,225,0.0,1,11
1.0,305,0.0,1,11
0.8,181,0.01,0,11
1.0,42,0.03,2,11
1.0,226,0.0,1,11
1.0,193,0.0,1,11
1.0,1032,0.0,0,18
1.0,1,0.7,1,15
1.0,8,0.0,0,5
1.0,319,0.09,1,11
1.0,1032,0.02,0,18
1.0,296,0.0,1,11
1.0,204,0.0,1,11
0.04,0,0.07,1,9
1.0,237,0.0,1,11
1.0,317,0.0,1,11
0.05,0,0.06,1,9
0.06,0,0.08,1,9
1.0,147,0.76,2,11
1.0,54540,0.0,1,0
0.07,0,0.05,1,9
1.0,44,0.0,2,11
1.0,283,0.0,1,11
0.12,0,0.06,1,9
1.0,297,0.0,1,11
1.0,0,0.95,1,10
1.0,2083,0.04,1,11
1.0,311,0.0,1,11
1.0,351,0.0,1,11
0.04,0,0.12,1,9
1.0,223,0.0,1,11
1.0,44,0.0,2,11
1.0,285,0.0,1,11
1.0,516,0.0,2,11
1.0,0,0.33,1,11
1.0,325,0.0,1,11
0.01,0,0.07,1,9
0.07,0,0.06,1,9
0.1,0,0.06,1,9
1.0,8,0.0,0,5
0.09,0,0.09,1,9
1.0,0,0.0,1,11
1.0,217,0.0,1,11
1.0,1538,0.02,1,11
1.0,334,0.0,1,11
0.07,0,0.07,1,9
0.06,0,0.09,1,9
0.08,0,0.08,1,9
0.06,0,0.07,1,9
0.0,0,0.07,1,9
1.0,0,0.02,1,11
0.14,0,0.06,1,9
1.0,105,0.1,2,11
1.0,226,0.0,1,11
1.0,46,0.0,2,11
0.01,0,0.08,1,9
1.0,44,0.0,2,11
0.0,0,0.07,1,9
1.0,201,0.0,1,11
1.0,319,0.0,1,11
1.0,7,0.07,1,11
0.05,0,0.07,1,9
1.0,322,0.0,1,11
0.06,1,0.18,2,17
1.0,33,0.05,2,11
0.04,0,0.07,1,9
1.0,228,0.0,1,11
1.0,249,0.0,1,11
0.0,0,0.07,1,9
0.15,0,0.05,1,9
0.04,0,0.07,1,9
1.0,8,0.0,0,5
0.22,0,0.08,1,9
0.12,0,0.06,1,9
1.0,298,0.0,1,11
1.0,641,0.02,1,11
1.0,309,0.0,1,11
1.0,10073,0.02,1,11
0.08,0,0.05,1,9
1.0,311,0.0,1,11
1.0,257,0.0,1,11
1.0,237,0.0,1,11
0.03,0,0.07,1,9
0.33,147,0.43,2,11
0.04,0,0.07,1,9
0.06,0,0.08,1,9
0.12,0,0.07,1,9
1.0,2241,0.06,1,11
1.0,302,0.02,1,11
1.0,321,0.0,1,11
1.0,184,0.01,1,11
1.0,214,0.0,1,11
0.05,0,0.07,1,9
1.0,310,0.0,1,11
0.04,0,0.06,1,9
1.0,322,0.0,1,11
1.0,218,0.0,1,11
1.0,12424,0.01,1,11
0.08,0,0.05,1,9
1.0,147,0.7,2,11
1.0,313,0.0,1,11
1.0,1532,0.02,1,11
1.0,292,0.0,1,11
1.0,251,0.0,1,11
1.0,228,0.0,1,11
1.0,233,0.0,1,11
1.0,289,0.0,1,11
1.0,7045,0.0,1,21
1.0,233,0.0,1,11
1.0,2190,0.02,1,11
0.14,0,0.05,1,9
0.04,0,0.07,1,9
1.0,294,0.0,1,11
0.94,3676,0.01,1,11
1.0,0,0.39,1,15
0.06,0,0.06,1,9
0.01,0,0.07,1,9
1.0,314,0.0,1,11
1.0,222,0.02,1,11
1.0,28,0.03,2,20
1.0,245,0.0,1,11
1.0,158,0.0,1,11
0.25,0,0.08,1,9
1.0,605,0.01,1,11
1.0,0,0.0,1,11
1.0,30,0.0,0,11
1.0,229,0.0,1,11
1.0,0,0.06,1,11
1.0,383,0.02,1,11
1.0,202,0.0,1,11
0.02,0,0.07,1,9
1.0,295,0.0,1,11
0.03,0,0.07,1,9
0.08,0,0.08,1,9
1.0,43,0.0,2,11
1.0,43,0.01,2,11
1.0,354,0.0,1,11
0.11,0,0.05,1,9
0.03,0,0.07,1,9
1.0,226,0.02,1,11
1.0,289,0.0,1,11
0.02,0,0.07,1,9
1.0,73,0.03,1,11
0.18,1,0.06,2,17
0.25,0,0.06,1,9
1.0,191,0.01,1,11
1.0,45,0.0,2,11
0.15,0,0.07,1,9
0.07,0,0.07,1,9
0.02,0,0.3,1,9
1.0,0,0.95,1,10
1.0,8,0.0,0,5
1.0,8,0.0,0,5
0.02,0,0.06,1,9
1.0,302,0.0,1,11
1.0,830,0.03,1,11
1.0,209,0.0,1,11
1.0,8,0.0,0,5
0.0,0,1.0,1,17
0.55,0,0.02,1,9
0.06,0,0.07,1,9
1.0,5133876,0.0,1,21
1.0,8,0.0,0,10
1.0,9423,0.95,1,11
1.0,8,0.0,0,5
0.0,0,1.0,1,17
1.0,8,0.0,0,5
1.0,325,0.0,1,11
0.07,0,0.05,1,9
1.0,312,0.0,1,11
0.17,0,0.05,1,9
0.01,0,0.05,1,9
1.0,45,0.01,2,11
0.06,0,0.06,1,9
0.28,0,0.03,1,9
0.07,0,0.07,1,9
1.0,146,0.66,2,11
0.01,6,0.36,1,17
0.09,0,0.07,1,9
1.0,200,0.0,1,11
1.0,245,0.09,1,11
1.0,144,0.0,1,11
0.17,0,0.06,1,9
0.37,0,0.07,1,9
1.0,46,0.0,2,11
1.0,175,0.0,1,11
1.0,51,0.01,2,11
1.0,501760,0.03,1,11
1.0,70,0.01,2,11
1.0,220,0.0,1,11
1.0,329,0.0,1,11
1.0,493,0.0,1,11
1.0,336,0.0,1,11
1.0,8,0.0,0,5
0.81,1,0.93,2,17
0.04,0,0.07,1,9
0.1,0,0.06,1,9
0.12,0,0.07,1,9
0.24,0,0.08,1,9
0.01,0,0.07,1,9
0.08,78,0.01,0,11
1.0,332,0.0,1,11
1.0,307,0.0,1,11
0.02,0,0.09,1,9
